url,name,abbr,type,discipline,publisher,region,reason,source,entry_id,name_norm,abbr_norm,url_domain,url_root,risk_level,norwegian_level,publisher_entry_id,inherited_from_publisher,publisher_name_matched,publisher_url_matched,inherited_risk_level,warning_summary,norwegian_level_checked,norwegian_level_year,norwegian_level_basis,norwegian_level_source,manual_check_homepage,manual_check_google,manual_check_google_predatory_query,manual_check_doaj,manual_check_cope,manual_check_nlm_catalog,manual_check_pubmed_search,manual_check_scimagojr,manual_check_kanalregister
http://sijournals.com/IJAE/,International Journal of Applied Economic Studies,,journal,,,,,Stop Predatory Journals list (2025),01460ec2ddf5646e,international journal of applied economic studies,,sijournals.com,sijournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://sijournals.com/IJAE/,https://www.google.com/search?q=International+Journal+of+Applied+Economic+Studies,https://www.google.com/search?q=predatory+journal+International+Journal+of+Applied+Economic+Studies,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Applied+Economic+Studies%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Applied+Economic+Studies,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Applied+Economic+Studies,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Applied+Economic+Studies,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Applied+Economic+Studies&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Applied+Economic+Studies
http://www.ijais.org/,International Journal of Applied Information Systems,IJIAS,journal,,,,,Stop Predatory Journals list (2025),093146214a55483b,international journal of applied information systems,ijias,ijais.org,ijais.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ijais.org/,https://www.google.com/search?q=International+Journal+of+Applied+Information+Systems,https://www.google.com/search?q=predatory+journal+International+Journal+of+Applied+Information+Systems,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Applied+Information+Systems%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Applied+Information+Systems,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Applied+Information+Systems,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Applied+Information+Systems,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Applied+Information+Systems&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Applied+Information+Systems
http://www.journals.aiac.org.au/index.php/IJALEL,International Journal of Applied Linguistics & English Literature,IJALEL,journal,,,,,Stop Predatory Journals list (2025),3df5d288cc8b4cc8,international journal of applied linguistics and english literature,ijalel,journals.aiac.org.au,aiac.org.au,high,Unknown,55437510b1836b06,True,Australian International Academic Centre Pty. Ltd.,http://www.aiac.org.au/,high,Listed in predatory journal/publisher watchlists. Publisher match: Australian International Academic Centre Pty. Ltd..,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.journals.aiac.org.au/index.php/IJALEL,https://www.google.com/search?q=International+Journal+of+Applied+Linguistics+%26+English+Literature,https://www.google.com/search?q=predatory+journal+International+Journal+of+Applied+Linguistics+%26+English+Literature,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Applied+Linguistics+%26+English+Literature%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Applied+Linguistics+%26+English+Literature,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Applied+Linguistics+%26+English+Literature,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Applied+Linguistics+%26+English+Literature,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Applied+Linguistics+%26+English+Literature&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Applied+Linguistics+%26+English+Literature
http://www.ijapbr.com/,International Journal of Applied Pharmaceutical & Biological Research,IJAPBR,journal,,,,,Stop Predatory Journals list (2025),ff8cf1373be238ec,international journal of applied pharmaceutical and biological research,ijapbr,ijapbr.com,ijapbr.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ijapbr.com/,https://www.google.com/search?q=International+Journal+of+Applied+Pharmaceutical+%26+Biological+Research,https://www.google.com/search?q=predatory+journal+International+Journal+of+Applied+Pharmaceutical+%26+Biological+Research,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Applied+Pharmaceutical+%26+Biological+Research%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Applied+Pharmaceutical+%26+Biological+Research,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Applied+Pharmaceutical+%26+Biological+Research,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Applied+Pharmaceutical+%26+Biological+Research,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Applied+Pharmaceutical+%26+Biological+Research&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Applied+Pharmaceutical+%26+Biological+Research
http://ijapsbs.com/,International Journal of Applied Pharmaceutical Sciences and Biological Sciences,IJAPSBS,journal,,,,,Stop Predatory Journals list (2025),ceb43c1dbe622e19,international journal of applied pharmaceutical sciences and biological sciences,ijapsbs,ijapsbs.com,ijapsbs.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://ijapsbs.com/,https://www.google.com/search?q=International+Journal+of+Applied+Pharmaceutical+Sciences+and+Biological+Sciences,https://www.google.com/search?q=predatory+journal+International+Journal+of+Applied+Pharmaceutical+Sciences+and+Biological+Sciences,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Applied+Pharmaceutical+Sciences+and+Biological+Sciences%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Applied+Pharmaceutical+Sciences+and+Biological+Sciences,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Applied+Pharmaceutical+Sciences+and+Biological+Sciences,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Applied+Pharmaceutical+Sciences+and+Biological+Sciences,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Applied+Pharmaceutical+Sciences+and+Biological+Sciences&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Applied+Pharmaceutical+Sciences+and+Biological+Sciences
http://www.allresearchjournal.com/,International Journal of Applied Research,,journal,,,,,Stop Predatory Journals list (2025),a065c405ad0ab224,international journal of applied research,,allresearchjournal.com,allresearchjournal.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.allresearchjournal.com/,https://www.google.com/search?q=International+Journal+of+Applied+Research,https://www.google.com/search?q=predatory+journal+International+Journal+of+Applied+Research,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Applied+Research%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Applied+Research,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Applied+Research,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Applied+Research,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Applied+Research&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Applied+Research
http://www.ijars.in/,International Journal of Applied Research & Studies,iJARS,journal,,,,,Stop Predatory Journals list (2025),8d62e8218c732db4,international journal of applied research and studies,ijars,ijars.in,ijars.in,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ijars.in/,https://www.google.com/search?q=International+Journal+of+Applied+Research+%26+Studies,https://www.google.com/search?q=predatory+journal+International+Journal+of+Applied+Research+%26+Studies,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Applied+Research+%26+Studies%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Applied+Research+%26+Studies,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Applied+Research+%26+Studies,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Applied+Research+%26+Studies,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Applied+Research+%26+Studies&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Applied+Research+%26+Studies
http://www.ijarnp.org/index.php/ijarnp,International Journal of Applied Research in Natural Products,IJARNP,journal,,,,,Stop Predatory Journals list (2025),48972392391cde0c,international journal of applied research in natural products,ijarnp,ijarnp.org,ijarnp.org,high,1,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,norwegian_csv_original_title,2025-12-23 Scientific Journals and Series.csv,http://www.ijarnp.org/index.php/ijarnp,https://www.google.com/search?q=International+Journal+of+Applied+Research+in+Natural+Products,https://www.google.com/search?q=predatory+journal+International+Journal+of+Applied+Research+in+Natural+Products,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Applied+Research+in+Natural+Products%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Applied+Research+in+Natural+Products,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Applied+Research+in+Natural+Products,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Applied+Research+in+Natural+Products,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Applied+Research+in+Natural+Products&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Applied+Research+in+Natural+Products
http://www.ijasem.com/,International Journal of Applied Science Engineering and Management,IJASEM,journal,,,,,Stop Predatory Journals list (2025),a51a0b1225962157,international journal of applied science engineering and management,ijasem,ijasem.com,ijasem.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ijasem.com/,https://www.google.com/search?q=International+Journal+of+Applied+Science+Engineering+and+Management,https://www.google.com/search?q=predatory+journal+International+Journal+of+Applied+Science+Engineering+and+Management,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Applied+Science+Engineering+and+Management%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Applied+Science+Engineering+and+Management,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Applied+Science+Engineering+and+Management,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Applied+Science+Engineering+and+Management,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Applied+Science+Engineering+and+Management&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Applied+Science+Engineering+and+Management
http://ijasbt.org/,International Journal of Applied Sciences and Biotechnology,IJASBT,journal,,,,,Stop Predatory Journals list (2025),6ca2e678256f6639,international journal of applied sciences and biotechnology,ijasbt,ijasbt.org,ijasbt.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://ijasbt.org/,https://www.google.com/search?q=International+Journal+of+Applied+Sciences+and+Biotechnology,https://www.google.com/search?q=predatory+journal+International+Journal+of+Applied+Sciences+and+Biotechnology,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Applied+Sciences+and+Biotechnology%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Applied+Sciences+and+Biotechnology,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Applied+Sciences+and+Biotechnology,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Applied+Sciences+and+Biotechnology,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Applied+Sciences+and+Biotechnology&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Applied+Sciences+and+Biotechnology
http://www.ijapscengr.com/,International Journal of Applied Sciences and Engineering,,journal,,,,,Stop Predatory Journals list (2025),97512f741a9fe3cf,international journal of applied sciences and engineering,,ijapscengr.com,ijapscengr.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ijapscengr.com/,https://www.google.com/search?q=International+Journal+of+Applied+Sciences+and+Engineering,https://www.google.com/search?q=predatory+journal+International+Journal+of+Applied+Sciences+and+Engineering,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Applied+Sciences+and+Engineering%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Applied+Sciences+and+Engineering,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Applied+Sciences+and+Engineering,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Applied+Sciences+and+Engineering,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Applied+Sciences+and+Engineering&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Applied+Sciences+and+Engineering
http://iaajs.com/ijacu/,"International Journal of Architecture, Civil Engineering and Urban Design",IJACU,journal,,,,,Stop Predatory Journals list (2025),ba8ce5eb72685ba5,international journal of architecture civil engineering and urban design,ijacu,iaajs.com,iaajs.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://iaajs.com/ijacu/,https://www.google.com/search?q=International+Journal+of+Architecture%2C+Civil+Engineering+and+Urban+Design,https://www.google.com/search?q=predatory+journal+International+Journal+of+Architecture%2C+Civil+Engineering+and+Urban+Design,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Architecture%2C+Civil+Engineering+and+Urban+Design%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Architecture%2C+Civil+Engineering+and+Urban+Design,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Architecture%2C+Civil+Engineering+and+Urban+Design,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Architecture%2C+Civil+Engineering+and+Urban+Design,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Architecture%2C+Civil+Engineering+and+Urban+Design&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Architecture%2C+Civil+Engineering+and+Urban+Design
http://www.ijaim.org/,International Journal of Artificial Intelligence and Mechatronics,,journal,,,,,Stop Predatory Journals list (2025),482c5ccad7c2e0d1,international journal of artificial intelligence and mechatronics,,ijaim.org,ijaim.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ijaim.org/,https://www.google.com/search?q=International+Journal+of+Artificial+Intelligence+and+Mechatronics,https://www.google.com/search?q=predatory+journal+International+Journal+of+Artificial+Intelligence+and+Mechatronics,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Artificial+Intelligence+and+Mechatronics%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Artificial+Intelligence+and+Mechatronics,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Artificial+Intelligence+and+Mechatronics,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Artificial+Intelligence+and+Mechatronics,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Artificial+Intelligence+and+Mechatronics&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Artificial+Intelligence+and+Mechatronics
http://www.ijahs.com/,International Journal of Art and Humanity Science,IJAHS,journal,,,,,Stop Predatory Journals list (2025),5ce8bfc983267414,international journal of art and humanity science,ijahs,ijahs.com,ijahs.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ijahs.com/,https://www.google.com/search?q=International+Journal+of+Art+and+Humanity+Science,https://www.google.com/search?q=predatory+journal+International+Journal+of+Art+and+Humanity+Science,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Art+and+Humanity+Science%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Art+and+Humanity+Science,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Art+and+Humanity+Science,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Art+and+Humanity+Science,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Art+and+Humanity+Science&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Art+and+Humanity+Science
http://www.ijac.org.uk/,International Journal of Arts and Commerce,,journal,,,,,Stop Predatory Journals list (2025),3e0ab56bf47d5967,international journal of arts and commerce,,ijac.org.uk,ijac.org.uk,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ijac.org.uk/,https://www.google.com/search?q=International+Journal+of+Arts+and+Commerce,https://www.google.com/search?q=predatory+journal+International+Journal+of+Arts+and+Commerce,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Arts+and+Commerce%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Arts+and+Commerce,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Arts+and+Commerce,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Arts+and+Commerce,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Arts+and+Commerce&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Arts+and+Commerce
http://www.ijsse.org/index.php?option=com_content&view=article&id=67&Itemid=63,International Journal of Arts and Entrepreneurship,IJAE,journal,,,,,Stop Predatory Journals list (2025),d3f8a78912efb4ff,international journal of arts and entrepreneurship,ijae,ijsse.org,ijsse.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ijsse.org/index.php?option=com_content&view=article&id=67&Itemid=63,https://www.google.com/search?q=International+Journal+of+Arts+and+Entrepreneurship,https://www.google.com/search?q=predatory+journal+International+Journal+of+Arts+and+Entrepreneurship,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Arts+and+Entrepreneurship%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Arts+and+Entrepreneurship,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Arts+and+Entrepreneurship,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Arts+and+Entrepreneurship,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Arts+and+Entrepreneurship&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Arts+and+Entrepreneurship
http://ijahms.com/,"International Journal of Arts, Humanities and Management Studies",IJAHMS,journal,,,,,Stop Predatory Journals list (2025),915f7c81f4ccb9d9,international journal of arts humanities and management studies,ijahms,ijahms.com,ijahms.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://ijahms.com/,https://www.google.com/search?q=International+Journal+of+Arts%2C+Humanities+and+Management+Studies,https://www.google.com/search?q=predatory+journal+International+Journal+of+Arts%2C+Humanities+and+Management+Studies,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Arts%2C+Humanities+and+Management+Studies%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Arts%2C+Humanities+and+Management+Studies,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Arts%2C+Humanities+and+Management+Studies,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Arts%2C+Humanities+and+Management+Studies,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Arts%2C+Humanities+and+Management+Studies&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Arts%2C+Humanities+and+Management+Studies
http://www.ijahss.com/,International Journal of Arts Humanities and Social Sciences,IJAHSS,journal,,,,,Stop Predatory Journals list (2025),aa9f853d9c11465e,international journal of arts humanities and social sciences,ijahss,ijahss.com,ijahss.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ijahss.com/,https://www.google.com/search?q=International+Journal+of+Arts+Humanities+and+Social+Sciences,https://www.google.com/search?q=predatory+journal+International+Journal+of+Arts+Humanities+and+Social+Sciences,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Arts+Humanities+and+Social+Sciences%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Arts+Humanities+and+Social+Sciences,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Arts+Humanities+and+Social+Sciences,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Arts+Humanities+and+Social+Sciences,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Arts+Humanities+and+Social+Sciences&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Arts+Humanities+and+Social+Sciences
http://ijapr.in/,International Journal of Ayurveda and Pharma Research,,journal,,,,,Stop Predatory Journals list (2025),9c0ceab6c3a5f5de,international journal of ayurveda and pharma research,,ijapr.in,ijapr.in,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://ijapr.in/,https://www.google.com/search?q=International+Journal+of+Ayurveda+and+Pharma+Research,https://www.google.com/search?q=predatory+journal+International+Journal+of+Ayurveda+and+Pharma+Research,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Ayurveda+and+Pharma+Research%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Ayurveda+and+Pharma+Research,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Ayurveda+and+Pharma+Research,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Ayurveda+and+Pharma+Research,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Ayurveda+and+Pharma+Research&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Ayurveda+and+Pharma+Research
http://ijapc.com/,International Journal of Ayurveda and Pharmaceutical Chemistry,,journal,,,,,Stop Predatory Journals list (2025),eca2849279100af5,international journal of ayurveda and pharmaceutical chemistry,,ijapc.com,ijapc.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://ijapc.com/,https://www.google.com/search?q=International+Journal+of+Ayurveda+and+Pharmaceutical+Chemistry,https://www.google.com/search?q=predatory+journal+International+Journal+of+Ayurveda+and+Pharmaceutical+Chemistry,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Ayurveda+and+Pharmaceutical+Chemistry%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Ayurveda+and+Pharmaceutical+Chemistry,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Ayurveda+and+Pharmaceutical+Chemistry,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Ayurveda+and+Pharmaceutical+Chemistry,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Ayurveda+and+Pharmaceutical+Chemistry&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Ayurveda+and+Pharmaceutical+Chemistry
http://www.insikapub.com/,International Journal of Basic and Applied Science,IBJAS,journal,,,,,Stop Predatory Journals list (2025),d84f4c5da267d2cb,international journal of basic and applied science,ibjas,insikapub.com,insikapub.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.insikapub.com/,https://www.google.com/search?q=International+Journal+of+Basic+and+Applied+Science,https://www.google.com/search?q=predatory+journal+International+Journal+of+Basic+and+Applied+Science,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Basic+and+Applied+Science%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Basic+and+Applied+Science,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Basic+and+Applied+Science,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Basic+and+Applied+Science,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Basic+and+Applied+Science&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Basic+and+Applied+Science
http://www.ijbmsp.org/index.php/IJBMSP/index,International Journal of Basic Medical Sciences and Pharmacy,IJBMSP,journal,,,,,Stop Predatory Journals list (2025),aba144b591db587c,international journal of basic medical sciences and pharmacy,ijbmsp,ijbmsp.org,ijbmsp.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21),http://www.ijbmsp.org/index.php/IJBMSP/index,https://www.google.com/search?q=International+Journal+of+Basic+Medical+Sciences+and+Pharmacy,https://www.google.com/search?q=predatory+journal+International+Journal+of+Basic+Medical+Sciences+and+Pharmacy,https://doaj.org/search/journals?ref=homepage&source=%7B%22query%22%3A%7B%22query_string%22%3A%7B%22query%22%3A%22International+Journal+of+Basic+Medical+Sciences+and+Pharmacy%22%7D%7D%7D,https://publicationethics.org/search?t=International+Journal+of+Basic+Medical+Sciences+and+Pharmacy,https://www.ncbi.nlm.nih.gov/nlmcatalog/?term=International+Journal+of+Basic+Medical+Sciences+and+Pharmacy,https://pubmed.ncbi.nlm.nih.gov/?term=International+Journal+of+Basic+Medical+Sciences+and+Pharmacy,https://www.scimagojr.com/journalsearch.php?q=International+Journal+of+Basic+Medical+Sciences+and+Pharmacy&tip=jou,https://kanalregister.hkdir.no/en/search?type=journal&query=International+Journal+of+Basic+Medical+Sciences+and+Pharmacy
