url,name,abbr,type,discipline,publisher,region,reason,source,entry_id,name_norm,abbr_norm,url_domain,url_root,risk_level,norwegian_level,publisher_entry_id,inherited_from_publisher,publisher_name_matched,publisher_url_matched,inherited_risk_level,warning_summary,norwegian_level_checked,norwegian_level_year,norwegian_level_basis,norwegian_level_source
http://significsonline.com/,Significs Online Publishing,,publisher,,,,,Stop Predatory Journals list (2025),17974d3091fa372b,significs online publishing,,significsonline.com,significsonline.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://signpostejournals.com/ejournals/Home.aspx,Signpost e Journals,,publisher,,,,,Stop Predatory Journals list (2025),6b4e66b7d8f0ea09,signpost e journals,,signpostejournals.com,signpostejournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.svpublishers.co.uk/,Silicon Valley Publishers,,publisher,,,,,Stop Predatory Journals list (2025),f8b5bdedef5e7c0b,silicon valley publishers,,svpublishers.co.uk,svpublishers.co.uk,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://iaaet.org/sjsr/index.html,Singaporean Journals,,publisher,,,,,Stop Predatory Journals list (2025),12efddaab3ab3a79,singaporean journals,,iaaet.org,iaaet.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://sjournals.com/,SJournals,,publisher,,,,,Stop Predatory Journals list (2025),f6cc09b2db9208a5,sjournals,,sjournals.com,sjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.skyjournals.org/index.htm,Sky Journals,,publisher,,,,,Stop Predatory Journals list (2025),7254bfb92b5e8f76,sky journals,,skyjournals.org,skyjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.skaponline.com/,Slovakia Academic Publishing,SVAP,publisher,,,,,Stop Predatory Journals list (2025),76c58fd57eb1a9bf,slovakia academic publishing,svap,skaponline.com,skaponline.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://smjournals.com/,SM Group,SM Online Publishers,publisher,,,,,Stop Predatory Journals list (2025),36969b5b260fde91,sm group,sm online publishers,smjournals.com,smjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.smartscitech.com/,Smart Science & Technology,,publisher,,,,,Stop Predatory Journals list (2025),e3489b4eb0c5058e,smart science and technology,,smartscitech.com,smartscitech.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://smatpub.com/Journals.php,SmatPub,,publisher,,,,,Stop Predatory Journals list (2025),5d2594a115bed9a8,smatpub,,smatpub.com,smatpub.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.ijsscr.com/contact.html,Smile Nation – Lets Smile Together,,publisher,,,,,Stop Predatory Journals list (2025),c5298dc2ce54eae6,smile nation lets smile together,,ijsscr.com,ijsscr.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://smithandfranklin.com/,Smith & Franklin Academic Publishing Corporation,,publisher,,,,,Stop Predatory Journals list (2025),159d61e08db29f48,smith and franklin academic publishing corporation,,smithandfranklin.com,smithandfranklin.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.sasjournals.com/,Society for Advancement of Sciences,,publisher,,,,,Stop Predatory Journals list (2025),a7d8ee73262ec10a,society for advancement of sciences,,sasjournals.com,sasjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://scholarpublishing.org/index.php/index,Society for Science and Education United Kingdom,SSE-UK also called,publisher,,,,,Stop Predatory Journals list (2025),ee972ce005bf21ae,society for science and education united kingdom,sse uk also called,scholarpublishing.org,scholarpublishing.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://scholarpublishing.org/sse/,Society for Science and Education,,publisher,,,,,Stop Predatory Journals list (2025),add497f90ead550a,society for science and education,,scholarpublishing.org,scholarpublishing.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://scienceandnature.org/index.php,Society for Science and Nature,,publisher,,,,,Stop Predatory Journals list (2025),1543e8369c5c3769,society for science and nature,,scienceandnature.org,scienceandnature.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
https://www.sbrconferences.com/,Society of Business Research,,publisher,,,,,Stop Predatory Journals list (2025),1f3023e288d3a6db,society of business research,,sbrconferences.com,sbrconferences.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://sdiwc.net/,Society of Digital Information and Wireless Communications,SDIWC,publisher,,,,,Stop Predatory Journals list (2025),9465352a1ad8d9cb,society of digital information and wireless communications,sdiwc,sdiwc.net,sdiwc.net,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://soeagra.com/,Society of Education,,publisher,,,,,Stop Predatory Journals list (2025),38993f435bc2be51,society of education,,soeagra.com,soeagra.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.sestindia.org/,Society of Engineering Science and Technology,SEST India,publisher,,,,,Stop Predatory Journals list (2025),e161365908e99245,society of engineering science and technology,sest india,sestindia.org,sestindia.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.e-journaldirect.com/index.php,Sons and Daughters Publishing House/SDPHI/E-JOURNALDIRECT,,publisher,,,,,Stop Predatory Journals list (2025),25780af3bbf150bb,sons and daughters publishing house sdphi e journaldirect,,e-journaldirect.com,e-journaldirect.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.researchsource.org/home,"Source,",,publisher,,,,,Stop Predatory Journals list (2025),ec697ae6c5178064,source,,researchsource.org,researchsource.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://sourcejournals.com/,Source Journals,,publisher,,,,,Stop Predatory Journals list (2025),c2538f6e08af4808,source journals,,sourcejournals.com,sourcejournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.saarj.com/index.html,South Asian Academic Research Journals,,publisher,,,,,Stop Predatory Journals list (2025),38c38826d62cfa86,south asian academic research journals,,saarj.com,saarj.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.sciencej.com/submit.html,Southern Cross Publishing Group,,publisher,,,,,Stop Predatory Journals list (2025),bb4b55ebeaed50a6,southern cross publishing group,,sciencej.com,sciencej.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://foundationspeak.com/,Speak Foundation,,publisher,,,,,Stop Predatory Journals list (2025),093e837b502a9474,speak foundation,,foundationspeak.com,foundationspeak.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.spiri.org/,SPIRI The Global Research,,publisher,,,,,Stop Predatory Journals list (2025),0a14bc1f3dd5f521,spiri the global research,,spiri.org,spiri.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.springcityculture.com/,Spring City Culture International Group Pte Ltd.,,publisher,,,,,Stop Predatory Journals list (2025),2cdd5964ad177386,spring city culture international group pte ltd,,springcityculture.com,springcityculture.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.spring-city.org/,Spring City Culture International Group Pte Ltd. [alt],,publisher,,,,,Stop Predatory Journals list (2025),0be359c061ca811c,spring city culture international group pte ltd alt,,spring-city.org,spring-city.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://springpublishing.org/index.php/index/index,Spring International S&T Publishing Media Co.,Spring Media Publishing,publisher,,,,,Stop Predatory Journals list (2025),402884cb64654e35,spring international s and t publishing media co,spring media publishing,springpublishing.org,springpublishing.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.springjournals.net/,Spring Journals,,publisher,,,,,Stop Predatory Journals list (2025),97a323b551367761,spring journals,,springjournals.net,springjournals.net,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.springwoodpublication.com.au/,Springwood Publishing Corporation,,publisher,,,,,Stop Predatory Journals list (2025),d52009ebdd085be1,springwood publishing corporation,,springwoodpublication.com.au,springwoodpublication.com.au,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.sprintjournals.com/,Sprint Journals,,publisher,,,,,Stop Predatory Journals list (2025),e830723073032d72,sprint journals,,sprintjournals.com,sprintjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://skirec.org/index,Sri Krishna International Research & Educational Consortium,SKIREC,publisher,,,,,Stop Predatory Journals list (2025),bbc0513523c08919,sri krishna international research and educational consortium,skirec,skirec.org,skirec.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.sspublications.co.in/,SS Publications,,publisher,,,,,Stop Predatory Journals list (2025),f5f3042b98c3ffb8,ss publications,,sspublications.co.in,sspublications.co.in,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.annemary.org/publication,St. Anne Mary Publication,,publisher,,,,,Stop Predatory Journals list (2025),d65862150eed66fe,st anne mary publication,,annemary.org,annemary.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.standardglobaljournals.com/index.html,Standard Global Journals,,publisher,,,,,Stop Predatory Journals list (2025),50d78da504fc0e84,standard global journals,,standardglobaljournals.com,standardglobaljournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.thesij.com/,The Standard International Journals,,publisher,,,,,Stop Predatory Journals list (2025),0d52c6c709b12d26,the standard international journals,,thesij.com,thesij.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://standardresearchjournals.org/,Standard Research Journals,,publisher,,,,,Stop Predatory Journals list (2025),f27776c3830c02a5,standard research journals,,standardresearchjournals.org,standardresearchjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://statperson.com/,Statperson Publishing Corporation,,publisher,,,,,Stop Predatory Journals list (2025),14121c99eab89b43,statperson publishing corporation,,statperson.com,statperson.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.stmconnect.com/,STM Connect,,publisher,,,,,Stop Predatory Journals list (2025),1112a49238b50331,stm connect,,stmconnect.com,stmconnect.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://streemjournals.org/,Streem Journal,,publisher,,,,,Stop Predatory Journals list (2025),21e02abf89a7a8e2,streem journal,,streemjournals.org,streemjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.stringeropen.com/,Stringer Open,,publisher,,,,,Stop Predatory Journals list (2025),fa8157f42552f51f,stringer open,,stringeropen.com,stringeropen.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
https://scholarlyoa.wordpress.com/wp-admin/www.suryanshpublications.inf,Suryansh Publications,,publisher,,,,,Stop Predatory Journals list (2025),e5ae4c6e054d1714,suryansh publications,,scholarlyoa.wordpress.com,wordpress.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.sustsci.org/,Sustainable Scientific Publisher,,publisher,,,,,Stop Predatory Journals list (2025),8e215069baeac49e,sustainable scientific publisher,,sustsci.org,sustsci.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.svpublication.com/#,SV Publication,,publisher,,,,,Stop Predatory Journals list (2025),ab2a00951e7db15b,sv publication,,svpublication.com,svpublication.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.swanopen.com/,Swan Open,,publisher,,,,,Stop Predatory Journals list (2025),5e700495ee4fcae8,swan open,,swanopen.com,swanopen.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://swedishscientificpublications.com/,Swedish Scientific Publications,,publisher,,,,,Stop Predatory Journals list (2025),7c1a12225337fa49,swedish scientific publications,,swedishscientificpublications.com,swedishscientificpublications.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.swiftjournals.org/,Swift Journals,,publisher,,,,,Stop Predatory Journals list (2025),cd32acdd2ddd2505,swift journals,,swiftjournals.org,swiftjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.swissjournals.org/,Swiss Journals,,publisher,,,,,Stop Predatory Journals list (2025),6cdabe6acd4c45a8,swiss journals,,swissjournals.org,swissjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://symbiosisonlinepublishing.com/index.php,Symbiosis,Symbiosis Online Publishing,publisher,,,,,Stop Predatory Journals list (2025),db00fa2141f3f635,symbiosis,symbiosis online publishing,symbiosisonlinepublishing.com,symbiosisonlinepublishing.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.synchropublisher.com/,Synchro Publisher,,publisher,,,,,Stop Predatory Journals list (2025),bbac776b4d8dca94,synchro publisher,,synchropublisher.com,synchropublisher.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.synergypublishers.com/,Synergy Publishers,,publisher,,,,,Stop Predatory Journals list (2025),f75068739066cdc3,synergy publishers,,synergypublishers.com,synergypublishers.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://tands-journal-publications.com/,T&S Journal PUblications,,publisher,,,,,Stop Predatory Journals list (2025),4a5fe505b5726763,t and s journal publications,,tands-journal-publications.com,tands-journal-publications.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.tafpublications.com/platform,TAF Publishing,,publisher,,,,,Stop Predatory Journals list (2025),0fecc7f2cadc3dfe,taf publishing,,tafpublications.com,tafpublications.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://journal.medsys-site.com/,Takayama Publishing Group,,publisher,,,,,Stop Predatory Journals list (2025),0ceea5f713a53815,takayama publishing group,,journal.medsys-site.com,medsys-site.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://takshila.org/,Takshila,,publisher,,,,,Stop Predatory Journals list (2025),a7609d46303e85fb,takshila,,takshila.org,takshila.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.taraksh.org/index.htm,Taraksh Journals,,publisher,,,,,Stop Predatory Journals list (2025),ecabc66ee5e3e409,taraksh journals,,taraksh.org,taraksh.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.techmindresearch.com/index.php?page=index,Techmind Research,,publisher,,,,,Stop Predatory Journals list (2025),af03d1903bab1d5b,techmind research,,techmindresearch.com,techmindresearch.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.technicaljournalsonline.com/index.html,Technical Journals Online,,publisher,,,,,Stop Predatory Journals list (2025),4bda49247e0f2f63,technical journals online,,technicaljournalsonline.com,technicaljournalsonline.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://technoparkpublications.com/,Technopark Publications,,publisher,,,,,Stop Predatory Journals list (2025),b516589166e708b0,technopark publications,,technoparkpublications.com,technoparkpublications.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://technoscienceacademy.com/,Techno Science Academy,,publisher,,,,,Stop Predatory Journals list (2025),1daddf5350b401aa,techno science academy,,technoscienceacademy.com,technoscienceacademy.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.terminaljournals.org/,Terminal Journals,,publisher,,,,,Stop Predatory Journals list (2025),05f46c42506f95b0,terminal journals,,terminaljournals.org,terminaljournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.textroad.com/,Textroad Journals,,publisher,,,,,Stop Predatory Journals list (2025),ad7b6950e8b68ad9,textroad journals,,textroad.com,textroad.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.thalespublisher.com/,Thales Academic Publisher,,publisher,,,,,Stop Predatory Journals list (2025),e0d2d583bb48e768,thales academic publisher,,thalespublisher.com,thalespublisher.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.thavan.org/,Thavan E ACT International Journals,,publisher,,,,,Stop Predatory Journals list (2025),8b81152a5b1099b4,thavan e act international journals,,thavan.org,thavan.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://theticjour.in/,Thetic Journals,,publisher,,,,,Stop Predatory Journals list (2025),ff315d200edbdc78,thetic journals,,theticjour.in,theticjour.in,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.trpubonline.com/index.php,Thomson & Ryberg Publications,,publisher,,,,,Stop Predatory Journals list (2025),854a05b6410d9c8c,thomson and ryberg publications,,trpubonline.com,trpubonline.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://waprogramming.com/,TI Journals,,publisher,,,,,Stop Predatory Journals list (2025),2fe89c3d2ebf4941,ti journals,,waprogramming.com,waprogramming.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.timejournals.org/,Time Journals,,publisher,,,,,Stop Predatory Journals list (2025),d19c6f33e26bb2c7,time journals,,timejournals.org,timejournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://timelinepublication.com/,Timeline Publication Pvt. Ltd.,,publisher,,,,,Stop Predatory Journals list (2025),26baebcb13026a8b,timeline publication pvt ltd,,timelinepublication.com,timelinepublication.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.tlepub.org/en/,TLEP Journals,The Leading Edge Journal Publication Company,publisher,,,,,Stop Predatory Journals list (2025),266a6967c6ef9b98,tlep journals,the leading edge journal publication company,tlepub.org,tlepub.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://tomaspubs.com/,Tomas Publishing,,publisher,,,,,Stop Predatory Journals list (2025),ec1351a5183c24fb,tomas publishing,,tomaspubs.com,tomaspubs.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.topclassglobaljournals.org/,Topclass Global Journals,,publisher,,,,,Stop Predatory Journals list (2025),b5b071d0b269d07a,topclass global journals,,topclassglobaljournals.org,topclassglobaljournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.tsijournals.com/,"Trade Science, Inc",,publisher,,,,,Stop Predatory Journals list (2025),624cd14a8c0a92b7,trade science inc,,tsijournals.com,tsijournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.tjprc.org/index.php,Trans Stellar,Transstellar,publisher,,,,,Stop Predatory Journals list (2025),7ed09e571f1d1d01,trans stellar,transstellar,tjprc.org,tjprc.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.tsest.org/,Transaction Series on Engineering Sciences and Technologies,,publisher,,,,,Stop Predatory Journals list (2025),2fee300cbb6798af,transaction series on engineering sciences and technologies,,tsest.org,tsest.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://icjpublishers.org/index.php,Transcontinental Publishers,,publisher,,,,,Stop Predatory Journals list (2025),1bd36156990d23ce,transcontinental publishers,,icjpublishers.org,icjpublishers.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://universalresearchjournals.org/,Transnational Research Journals,formerly Universal Research Journals,publisher,,,,,Stop Predatory Journals list (2025),581a8644f84fc671,transnational research journals,formerly universal research journals,universalresearchjournals.org,universalresearchjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
https://sites.google.com/a/tspublications.org/tspublications/home,TSPublications [Link dead as of 2013-08-23],,publisher,,,,,Stop Predatory Journals list (2025),5280df44f6c6c058,tspublications link dead as of 2013 08 23,,sites.google.com,google.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.challengejournal.com/,Tulpar Academic Publishing,,publisher,,,,,Stop Predatory Journals list (2025),2892cb0ae234d7d3,tulpar academic publishing,,challengejournal.com,challengejournal.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://usspress.com/,U.S. Science Press,,publisher,,,,,Stop Predatory Journals list (2025),be9a7ee2286813dd,u s science press,,usspress.com,usspress.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.uhedergisi.com/?sayfa=icerik&tur=icerik&kategori=diger-dergilerimiz&icerik=diger-dergilerimiz  Uluslararası Hakemli İletişim ve Edebiyat Araştırmaları Dergisi UHIVE,,,publisher,,,,,Stop Predatory Journals list (2025),73f1bec783564c4f,,,uhedergisi.com,uhedergisi.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.uhedergisi.com/,Uluslararası Hakemli İletişim ve Edebiyat Araştırmaları Dergisi [alt] UHIVE,,publisher,,,,,Stop Predatory Journals list (2025),bd900201e5cbfff4,uluslararas hakemli iletisim ve edebiyat arast rmalar dergisi alt uhive,,uhedergisi.com,uhedergisi.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://ulster-press.uk/,Ulster Press,,publisher,,,,,Stop Predatory Journals list (2025),86ff35ea74bf4e8e,ulster press,,ulster-press.uk,ulster-press.uk,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://unifiedjournals.org/,Unified Journals,,publisher,,,,,Stop Predatory Journals list (2025),63651ca086b175d6,unified journals,,unifiedjournals.org,unifiedjournals.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.ujconline.net/,Unique Journals Communication,UJC,publisher,,,,,Stop Predatory Journals list (2025),072cb37d21fd223c,unique journals communication,ujc,ujconline.net,ujconline.net,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.uniqueresearchjournals.com/index.htm,Unique Research Journals,,publisher,,,,,Stop Predatory Journals list (2025),f45fe2536d42c542,unique research journals,,uniqueresearchjournals.com,uniqueresearchjournals.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://www.unitedscholars.net/home.html,United Scholars Publications,,publisher,,,,,Stop Predatory Journals list (2025),6925dd8d28ccfd2f,united scholars publications,,unitedscholars.net,unitedscholars.net,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://unitedscientificgroup.com/,United Scientific Group,,publisher,,,,,Stop Predatory Journals list (2025),f507cd0b269b4cb2,united scientific group,,unitedscientificgroup.com,unitedscientificgroup.com,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://uacee.org/,Universal Association of Computer and Electronics Engineers,UACEE,publisher,,,,,Stop Predatory Journals list (2025),2569707307b289f3,universal association of computer and electronics engineers,uacee,uacee.org,uacee.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
http://uamae.org/,Universal Association of Mechanical and Aeronautical Engineers,UAMAE,publisher,,,,,Stop Predatory Journals list (2025),a31fa524752ed2db,universal association of mechanical and aeronautical engineers,uamae,uamae.org,uamae.org,high,Unknown,,False,,,,Listed in predatory journal/publisher watchlists.,True,2025,not_found,Kanalregisteret CSV (2025-12-21)
